MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6786879342,29,39,25,28,30,33,33,36,25,19,44
KR_6548565501,45,41,19,24,54,37,37,50,29,44,47
KR_6606718201,29,19,33,36,37,28,38,25,34,28,29
KR_6633060969,45,26,29,33,29,33,34,40,40,38,30
KR_6679315425,36,11,40,30,29,34,35,37,34,33,50
KR_6758861015,41,24,25,16,32,22,28,29,30,30,50
KR_6658780495,30,28,23,18,23,25,31,46,30,35,26
KR_6768797541,31,32,25,24,33,34,43,17,28,39,25
KR_6058069562,43,43,30,37,42,38,33,35,20,41,49
KR_6781280719,23,25,31,36,19,31,30,39,25,45,19
KR_6602294866,36,37,40,36,27,35,41,29,47,39,39
KR_6613827018,41,29,29,25,37,42,39,15,38,39,33
KR_6714729245,38,29,28,21,25,37,28,46,34,25,15
KR_6678153782,43,18,42,33,31,39,18,35,24,32,25
