MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6789715624,42,30,41,28,51,35,34,39,55,52,32
KR_6790936760,24,35,32,41,27,37,53,47,42,55,42
KR_6790927787,37,47,40,37,49,39,59,43,34,62,33
KR_6743767622,43,42,39,24,20,28,46,44,39,33,41
KR_6777203645,39,25,29,30,35,31,40,33,51,16,49
KR_6786329217,34,30,22,43,37,30,40,37,34,39,50
KR_6789394638,41,33,36,21,32,36,38,24,34,41,31
KR_6771903022,23,22,27,26,35,44,29,21,25,37,34
KR_6791135034,40,29,28,28,28,46,49,28,31,47,23
KR_6786154168,30,38,50,24,28,35,22,35,26,58,33
KR_6788435431,39,42,33,42,29,22,33,50,42,42,40
KR_6783560832,34,29,36,25,21,38,36,42,40,24,38
KR_6790022325,41,41,40,40,34,38,24,43,42,33,41
KR_6786952615,40,48,32,36,42,30,24,35,55,24,32
KR_6789988660,40,30,51,28,37,42,29,60,28,36,54
KR_6790185830,47,39,38,36,42,20,49,35,48,40,16
KR_6759051918,37,28,25,34,42,26,40,56,33,55,50
KR_6787481381,33,28,30,31,38,27,36,31,38,52,39
KR_6777443262,45,38,38,34,29,42,49,33,56,52,30
KR_6784653535,37,36,35,38,29,33,44,33,40,58,41
KR_6790259873,48,47,21,31,50,17,51,29,38,36,34
KR_6790799517,33,29,15,37,28,40,51,39,28,62,43
KR_6744916800,32,45,30,38,43,32,37,26,34,45,37
KR_6789504735,28,24,49,28,42,46,43,48,36,47,28
KR_6790285528,52,30,36,52,34,45,55,37,47,40,35
KR_6788702840,40,34,34,39,37,33,41,48,39,59,38
KR_6784567742,41,25,28,32,40,26,29,54,43,34,28
KR_6733654289,42,34,17,33,53,36,39,35,58,44,50
KR_6790923731,54,32,24,40,22,23,44,43,34,31,32
KR_6757838579,34,41,38,33,37,27,34,38,45,51,40
KR_6788897755,32,43,32,41,24,30,48,36,37,37,27
KR_6789483872,29,31,39,34,49,42,51,28,51,39,47
KR_6788621187,29,30,33,34,33,50,27,38,68,32,39
KR_6788508096,34,24,32,19,35,25,39,22,34,64,31
