MatchId,5min,6min,7min,8min,9min,10min,11min,12min,13min,14min,15min
KR_6792355556,39,38,17,44,22,26,45,34,52,34,29
KR_6717807835,32,33,46,44,31,64,24,51,44,40,32
KR_6776613301,32,47,26,39,26,28,34,33,38,31,49
KR_6784306890,50,30,33,40,26,29,25,45,41,33,41
KR_6791377124,57,29,45,40,57,49,40,37,59,43,52
KR_6793322803,32,23,22,19,20,28,19,44,42,31,26
KR_6767943175,38,25,46,33,37,46,28,40,37,40,48
KR_6749488788,35,68,37,35,25,44,63,41,55,44,49
KR_6790986631,29,33,34,21,44,23,35,26,34,37,22
KR_6775989276,42,51,72,53,43,43,70,73,71,90,54
KR_6789785899,36,45,43,32,36,25,45,51,33,44,32
KR_6761862867,30,35,40,23,32,34,26,42,35,31,31
KR_6786869008,43,30,46,26,37,55,48,53,53,42,46
KR_6777306655,33,43,30,28,44,36,27,27,43,24,45
KR_6789188367,39,30,40,21,25,56,28,29,50,31,32
KR_6705699479,39,37,32,23,38,32,35,42,27,45,23
KR_6415249336,23,33,40,34,45,29,30,45,44,21,31
KR_6719536754,36,40,31,20,33,45,37,46,46,32,39
KR_6724019806,31,37,34,30,30,21,40,38,33,32,34
KR_6761229838,36,34,27,15,34,26,46,29,27,41,38
KR_6748011918,26,40,41,27,27,34,29,53,38,29,42
KR_6783171759,39,36,39,46,24,30,23,27,40,29,37
KR_6648347734,55,46,36,51,39,52,44,52,51,64,41
KR_6784964140,49,33,38,31,36,49,29,29,52,47,45
KR_6782566052,28,28,26,38,40,11,41,38,26,31,41
KR_6756818436,51,44,43,51,51,58,79,44,37,76,54
KR_6789747300,39,30,26,37,26,30,40,43,30,23,25
KR_6770392470,25,22,36,23,32,32,36,22,43,29,36
KR_6786063061,36,36,28,33,35,30,26,36,41,47,46
KR_6779008853,30,25,30,44,42,32,35,24,36,30,34
KR_6767786421,39,36,33,26,41,38,29,41,34,41,29
KR_6793592455,29,37,45,36,36,43,45,22,30,43,30
KR_6787698037,42,33,36,48,26,33,35,36,48,27,54
KR_6785076391,31,27,35,29,29,44,38,14,36,43,38
KR_6699833305,39,34,42,15,29,44,42,43,35,32,52
KR_6641198513,33,33,32,41,33,32,34,24,58,43,35
KR_6694769676,43,33,39,41,38,38,34,37,42,49,33
KR_6787764602,57,26,35,29,35,47,42,31,53,59,45
KR_6687160161,41,25,35,50,41,27,36,42,23,55,27
KR_6781054702,33,34,16,31,31,44,50,52,35,34,40
KR_6791817771,31,37,20,49,29,30,46,24,38,38,29
KR_6735324171,34,28,47,39,31,41,29,59,45,31,26
KR_6661697826,37,30,36,34,35,34,27,44,52,48,28
KR_6792711582,34,28,39,31,38,36,44,29,34,33,28
KR_6792500822,34,31,35,36,47,24,27,47,23,41,35
KR_6778696634,44,19,31,26,27,41,41,27,53,36,32
KR_6752914138,33,24,31,25,36,38,22,51,26,31,27
KR_6764144009,34,34,40,37,28,40,41,40,41,43,37
KR_6415411563,29,28,48,25,34,37,32,47,44,53,64
KR_6784020116,31,25,32,39,28,38,37,41,33,29,33
KR_6759171478,27,27,32,28,24,26,44,37,41,27,33
KR_6778465149,37,44,29,34,40,36,31,47,30,40,49
KR_6753636551,40,22,37,31,37,32,38,33,49,41,37
KR_6792745734,40,32,31,27,50,37,22,28,44,33,36
KR_6793194219,42,43,23,38,32,57,39,30,47,43,24
KR_6633671391,42,41,27,43,27,47,26,55,28,36,28
KR_6763356577,49,29,22,45,22,26,24,51,28,44,37
KR_6571588100,38,29,44,31,29,54,25,42,44,65,19
KR_6690627965,22,42,49,33,38,50,36,43,23,38,39
KR_6380280501,25,43,25,27,24,29,45,26,47,22,41
KR_6782054008,34,21,54,38,34,34,46,36,60,59,30
KR_6684019236,37,47,27,35,27,24,39,45,31,21,50
KR_6712506749,30,25,30,30,32,22,36,32,48,30,38
KR_6793335847,29,26,44,27,43,29,65,26,43,42,35
KR_6775765414,34,36,38,22,36,26,35,28,42,34,52
KR_6786810914,37,34,27,38,30,31,54,38,27,22,33
KR_6754170049,39,36,25,33,22,34,43,30,28,49,40
KR_6771907141,23,31,44,37,33,29,22,37,35,42,25
KR_6792585163,40,35,33,21,45,27,29,44,21,48,28
KR_6786571222,29,30,41,34,25,46,44,36,45,34,29
KR_6753600779,61,41,32,30,37,43,52,31,41,31,51
KR_6787343064,45,22,53,29,25,41,26,38,39,28,32
KR_6790657960,34,32,27,43,47,37,42,56,29,39,36
KR_6733837351,32,40,28,25,32,39,34,37,26,55,28
KR_6707951481,39,30,45,25,34,41,31,32,41,31,43
KR_6405473509,34,37,47,46,42,38,43,38,44,54,38
KR_6695875737,47,35,28,37,47,33,23,45,34,30,47
KR_6339243871,26,30,29,35,40,30,27,32,51,24,22
KR_6783974305,38,31,46,21,31,54,33,33,19,56,23
KR_6792226014,41,28,30,35,28,28,36,34,34,40,17
