matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6768758231,420,-1,48,-16,4,-1,0,1,-2,1,3,2,3,1,4,4,0,1,2,1,0,4,-1,1,6,7,-2,0,1,-1,1,1,1,3,1
KR_6680606761,420,6,63,3,8,3,4,1,-3,4,7,0,4,4,7,7,0,1,2,1,-1,11,-1,2,5,7,3,0,2,1,-1,1,-1,1,1
KR_6768277999,420,0,35,-13,1,-3,0,3,4,4,0,-1,2,3,1,2,1,0,0,0,0,4,53,-2,7,5,-20,0,0,1,-1,1,-1,3,1
KR_6742175413,440,1,34,28,5,3,4,1,1,3,2,-3,0,3,1,2,1,3,3,0,0,4,1,-1,8,7,-1,0,-1,1,-1,-1,1,3,1
KR_6724059186,420,3,105,-39,-2,3,5,2,-2,2,4,-1,1,2,-2,1,3,0,0,0,0,1,0,-3,7,4,-4,0,1,-1,-1,1,-1,6,1
KR_6692312292,420,4,64,9,14,3,5,2,2,3,1,6,8,2,4,4,0,-1,0,1,0,16,4,2,3,5,2,0,1,1,1,1,-1,1,1
KR_6662343602,420,3,38,3,4,0,2,2,2,4,2,-1,1,2,2,4,2,1,1,0,0,2,3,-3,10,7,-1,0,0,-1,1,1,1,1,1
KR_6767815946,420,-5,-42,-16,-11,-2,1,3,-2,3,5,-1,2,3,-3,3,6,-3,0,3,0,-4,52,2,3,5,-16,0,-1,1,1,1,-1,5,1
KR_6692386156,420,6,55,31,16,-2,0,2,8,8,0,6,7,1,5,5,0,-1,0,1,0,13,31,6,3,9,-1,0,1,1,1,1,1,2,1
KR_6709314861,420,7,61,32,16,0,1,1,10,11,1,0,4,4,4,4,0,2,2,0,0,16,259,8,3,11,3,0,2,-1,-1,1,1,1,1
KR_6770301349,420,3,11,8,10,0,1,1,4,6,2,3,4,1,3,7,4,0,0,0,2,7,16,5,4,9,-1,0,2,1,-1,1,1,3,1
KR_6711195235,420,-2,-56,-8,-2,-5,0,5,2,3,1,1,2,1,0,3,3,0,0,0,0,4,-11,-4,8,4,6,0,-1,-1,1,-1,-1,2,1
KR_6768817469,420,-1,-31,20,1,-3,0,3,1,1,0,4,4,0,-2,3,5,1,1,0,0,3,-3,5,2,7,-10,0,1,-1,1,1,1,2,1
KR_6766833106,420,0,-39,12,-3,-2,0,2,-3,3,6,0,4,4,2,3,1,0,2,2,1,-1,2,-1,5,4,1,0,-1,1,-1,-1,1,4,1
KR_6750441629,420,-2,-43,-20,2,-2,0,2,2,4,2,-3,2,5,5,7,2,0,0,0,0,11,9,-4,11,7,3,0,0,1,1,1,-1,2,1
KR_6736888257,440,3,38,36,1,2,2,0,0,0,0,0,0,0,1,2,1,-2,2,4,0,1,-4,2,4,6,9,0,0,1,-1,0,-1,3,1
KR_6756541942,440,3,16,-3,6,2,3,1,1,2,1,-1,0,1,4,4,0,0,1,1,0,1,-33,-2,6,4,-6,0,0,0,1,0,1,0,1
