matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6729856921,420,-5,-23,-17,-14,-7,7,0,-5,6,1,-2,5,3,1,2,3,-1,2,1,0,-22,-10,-5,-6,11,3,0,-1,1,-1,-1,1,2,-1
KR_6701021200,420,-4,-48,-33,-15,0,2,2,-8,8,0,-6,6,0,2,3,5,-3,4,1,-3,-23,7,2,-6,4,-1,0,0,-1,-1,-1,-1,3,-1
KR_6672273830,420,-1,-33,10,-2,0,5,5,-1,3,2,1,4,5,-5,5,0,3,0,3,1,5,2,2,-5,3,-1,0,0,-1,-1,-1,1,3,-1
KR_6690394698,420,-3,22,8,-6,5,1,6,-2,3,1,4,1,5,-6,9,3,-7,8,1,1,-6,-13,2,-6,4,-7,0,-2,-1,-1,-1,1,6,-1
KR_6657089962,420,-2,-47,7,-7,-2,3,1,0,4,4,-5,5,0,1,2,3,-1,1,0,-1,-4,35,-4,-3,7,-8,0,-1,-1,-1,-1,-1,4,-1
KR_6764693288,420,-2,-36,-16,-6,-6,6,0,-4,5,1,2,0,2,1,2,3,1,0,1,0,-4,121,0,-8,8,-6,0,0,-1,-1,0,-1,4,-1
KR_6717871848,420,-3,-22,-17,-5,-5,5,0,-2,5,3,2,1,3,0,2,2,0,1,1,0,-8,3,5,-8,3,-3,0,-1,1,-1,-1,1,6,-1
KR_6769200229,440,1,-44,19,-4,3,1,4,0,4,4,-2,2,0,-2,9,7,-3,4,1,-1,-6,-10,-4,-3,7,-5,0,1,1,1,1,-1,6,-1
KR_6770045544,420,0,-30,13,-5,-6,9,3,-2,2,0,0,3,3,3,1,4,0,0,0,-1,-8,6,2,-5,3,-5,0,0,-1,1,1,1,6,-1
KR_6672441805,420,-5,-21,-11,-4,-3,5,2,3,3,6,0,6,6,-4,5,1,0,0,0,0,0,-5,-4,-5,9,-3,0,0,1,-1,-1,-1,4,-1
KR_6757815658,420,-5,-85,12,-12,-2,3,1,-3,3,0,-2,4,2,-4,5,1,-1,2,1,0,-17,2,-9,-3,12,1,0,-2,-1,-1,-1,-1,1,-1
KR_6768470107,420,-2,7,-20,-5,0,1,1,-5,7,2,-3,4,1,2,1,3,1,0,1,0,1,56,2,-5,3,-27,0,0,-1,-1,-1,-1,2,-1
KR_6745755224,420,-5,-91,-1,-13,-7,8,1,0,2,2,-1,4,3,-7,8,1,2,0,2,0,-10,-6,-9,0,9,5,0,-2,-1,1,-1,-1,5,-1
KR_6761814049,440,-4,-85,-21,-7,-2,3,1,-4,5,1,1,2,3,-2,6,4,0,0,0,0,-5,-10,0,-5,5,0,0,-1,-1,1,-1,-1,6,-1
KR_6728616237,440,-2,-78,16,-2,-1,3,2,2,2,4,-1,3,2,-3,5,2,1,2,3,0,8,-6,-5,-2,7,4,0,0,-1,-1,0,-1,2,-1
KR_6762743248,420,0,75,-6,-1,-1,6,5,-1,3,2,4,2,6,-3,7,4,0,0,0,1,-12,0,-4,-4,8,2,0,2,-1,1,1,-1,3,-1
KR_6766110003,440,-3,-7,15,-3,1,1,2,3,1,4,-2,3,1,-5,6,1,0,0,0,0,-2,2,1,-3,2,-2,0,0,0,1,0,1,0,-1
KR_6683038189,420,-2,-1,36,-9,-2,3,1,-7,9,2,2,2,4,-1,2,1,-1,1,0,0,-8,-105,-3,-4,7,0,0,0,1,-1,-1,-1,1,-1
KR_6762828833,420,-2,-30,18,-9,-3,3,0,-1,2,1,-3,4,1,-1,2,1,-1,1,0,-1,-12,14,-7,-2,9,4,0,-1,0,-1,-1,-1,0,-1
KR_6739014021,420,1,-5,6,-6,-2,4,2,-4,4,0,1,2,3,2,2,4,-3,4,1,0,-6,-13,4,-8,4,-2,0,-1,1,-1,-1,-1,3,-1
KR_6709090314,420,-3,-41,24,-4,-3,4,1,1,2,3,-2,3,1,-1,4,3,1,1,2,0,3,-11,-5,-6,11,-7,0,-2,-1,-1,-1,-1,2,-1
KR_6768897036,420,-2,-37,-1,-4,-2,2,0,-1,1,0,-3,4,1,1,0,1,1,0,1,0,-1,8,3,-5,2,-1,0,0,-1,-1,-1,-1,1,-1
KR_6768696108,420,0,-29,10,3,0,1,1,0,2,2,2,0,2,0,2,2,1,2,3,0,5,14,-2,-1,3,0,0,1,-1,1,1,-1,3,-1
KR_6769233000,420,0,-24,-12,-3,-2,5,3,-1,3,2,-5,7,2,6,2,8,-1,2,1,0,9,-35,1,-7,6,2,0,-1,1,-1,-1,-1,6,-1
