matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6412745937,420,-2,-77,-51,-8,-4,4,0,-1,2,1,-4,5,1,-1,2,1,2,0,2,0,-4,-4,2,-6,4,-3,0,-3,0,-1,-1,-1,0,-1
KR_6761129984,420,-1,18,0,-3,0,1,1,-4,5,1,3,0,3,-2,4,2,0,0,0,0,-6,-7,-1,-1,2,0,0,0,1,1,0,1,4,-1
KR_6762574733,420,2,37,-8,7,-2,4,2,-1,5,4,2,2,4,6,5,11,2,1,3,0,2,-126,6,-6,0,-3,0,-1,-1,-1,-1,1,6,-1
KR_6746144415,420,-4,-63,-84,-2,-2,3,1,2,0,2,0,2,2,2,3,5,-4,5,1,0,0,12,0,-4,4,-5,0,-2,-1,-1,-1,1,2,-1
KR_6739630563,420,4,5,-34,7,-2,4,2,2,1,3,4,2,6,3,3,6,0,0,0,1,6,12,1,-4,3,-2,0,1,0,0,1,1,0,-1
KR_6748104224,420,-2,-27,-16,-6,1,1,2,-2,3,1,1,3,4,-5,5,0,-1,2,1,0,-8,-203,7,-8,1,-3,0,-2,-1,1,-1,1,6,-1
KR_6750122378,440,-3,-56,-28,-4,-4,5,1,1,1,2,2,0,2,-2,3,1,-1,1,0,0,-6,-1,-2,-1,3,4,0,0,-1,-1,0,1,1,-1
KR_6763609952,420,-3,-14,-12,-6,-1,3,2,-3,5,2,0,2,2,-3,3,0,1,0,1,0,-5,2,-2,-2,4,3,0,-1,-1,0,-1,-1,4,-1
KR_6663259115,420,-4,-35,-14,-6,-1,1,0,1,1,2,-2,3,1,-3,4,1,-1,1,0,-1,-4,-5,-3,-3,6,-1,0,-2,0,1,-1,-1,0,-1
KR_6724752572,420,-3,-59,0,-1,-1,3,2,-2,2,0,5,1,6,-1,3,2,-2,4,2,0,-5,7,1,-6,5,-3,0,0,-1,0,0,1,5,-1
KR_6661447324,420,3,30,6,2,-7,7,0,3,0,3,1,1,2,4,1,5,1,0,1,0,7,-106,3,-5,2,-1,0,0,-1,-1,0,-1,2,-1
KR_6761130366,420,-2,-78,0,-3,2,1,3,-3,4,1,4,1,5,-4,5,1,-2,2,0,0,-5,-9,7,-8,1,-2,0,-2,-1,1,-1,1,1,-1
KR_6753017277,420,-2,-12,-3,-2,3,1,4,0,2,2,1,4,5,-2,2,0,-4,4,0,0,-7,0,1,-3,2,-4,0,1,0,1,1,-1,0,-1
KR_6641430044,420,-3,25,-4,-1,2,2,4,0,2,2,-3,6,3,0,2,2,0,2,2,1,-2,3,2,-5,3,-8,0,-1,1,-1,-1,1,5,-1
KR_6760791051,420,-6,-107,-54,-13,-6,7,1,-1,2,1,-4,7,3,-1,2,1,-1,1,0,0,-5,-5,-2,0,2,0,0,-2,-1,-1,-1,-1,2,-1
KR_6761786102,420,-4,-39,-36,-8,1,0,1,-1,3,2,0,5,5,-7,8,1,-1,2,1,0,-6,3,2,-2,0,-2,0,0,-1,1,-1,-1,3,-1
KR_6615632457,420,2,43,-3,5,-3,3,0,2,2,4,2,0,2,4,0,4,0,0,0,0,8,6,-3,-3,6,1,0,0,1,-1,-1,1,2,-1
KR_6761720154,420,-1,24,-25,-2,1,1,2,-2,4,2,1,1,2,0,3,3,-2,2,0,0,-5,0,-1,-4,5,-1,0,0,-1,1,0,-1,5,-1
KR_6759485752,420,2,-58,16,-3,-1,2,1,-1,1,0,1,2,3,-2,3,1,0,0,0,0,-4,10,-4,-2,6,5,0,-1,1,0,-1,-1,3,-1
KR_6761910740,420,-3,-16,7,-7,1,2,3,0,2,2,-6,7,1,-3,8,5,1,2,3,0,-6,-10,0,-4,4,0,0,0,0,-1,0,-1,0,-1
KR_6631777096,420,-3,-46,-16,-2,0,2,2,-2,4,2,2,0,2,-2,4,2,0,1,1,0,-1,-2,-1,-3,4,-3,0,-1,-1,-1,-1,1,1,-1
KR_6630596836,420,-2,-45,-27,-6,0,4,4,-2,4,2,-1,4,3,-1,2,1,-2,2,0,0,-3,90,4,-9,5,-2,0,0,0,-1,1,-1,0,-1
KR_6718727482,420,2,57,28,4,3,1,4,2,0,2,3,1,4,-5,8,3,1,1,2,0,5,-40,2,-4,2,0,0,1,-1,1,1,1,6,-1
KR_6588285222,420,3,51,36,2,-1,4,3,0,3,3,4,3,7,1,1,2,-2,2,0,0,-3,199,-1,-3,4,2,0,-1,0,-1,-1,1,0,-1
KR_6745974606,420,-3,-69,-5,-16,-1,3,2,0,2,2,-4,4,0,-8,9,1,-3,3,0,-2,-12,-15,-4,-1,5,2,0,-1,1,-1,-1,-1,2,-1
KR_6739199219,440,0,35,-19,-1,-2,4,2,-1,4,3,2,0,2,-4,6,2,4,0,4,0,1,-5,-1,-2,3,2,0,0,-1,-1,-1,1,4,-1
KR_6591397368,420,-2,8,-7,-5,-1,2,1,-1,2,1,0,1,1,-3,3,0,0,2,2,0,-4,43,-2,-1,3,-28,0,0,-1,1,0,1,2,-1
KR_6697831421,420,-2,-88,-41,1,-1,2,1,4,0,4,1,2,3,-1,1,0,-2,2,0,0,2,3,-3,-1,4,-4,0,-1,-1,-1,-1,1,5,-1
KR_6706154218,420,-2,47,24,-3,2,1,3,-2,2,0,-3,5,2,4,1,5,-4,4,0,0,-2,-132,-1,-4,5,1,0,-2,-1,-1,-1,-1,2,-1
KR_6751933940,420,5,80,4,12,-1,1,0,5,2,7,0,0,0,6,1,7,2,0,2,0,3,-12,0,-1,1,0,0,1,0,-1,1,-1,0,-1
KR_6747661760,440,-4,-9,-16,-6,4,2,6,-1,1,0,-9,9,0,0,2,2,0,0,0,0,-15,-22,1,-5,4,4,0,0,-1,0,0,1,3,-1
KR_5539391269,420,-3,-56,-14,-5,-3,4,1,7,1,8,1,2,3,-4,6,2,-6,8,2,-1,-2,5,3,-5,2,-5,0,-2,-1,-1,-1,-1,4,-1
KR_6642627999,420,-3,-4,-24,-4,-1,2,1,1,2,3,-2,3,1,-2,4,2,0,1,1,0,-2,12,-1,-2,3,-3,0,0,-1,1,0,-1,1,-1
KR_6730612265,420,-1,0,-12,-4,2,1,3,-1,5,4,-3,5,2,-2,3,1,0,1,1,0,-13,-14,3,-6,3,-2,0,0,1,0,0,-1,6,-1
KR_6633152364,420,-2,-20,-4,-6,0,2,2,-3,5,2,0,3,3,-4,5,1,1,0,1,0,-9,349,-1,-3,4,-3,0,-1,-1,1,-1,-1,1,-1
