matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6736905657,420,2,51,-4,2,-2,2,0,2,0,2,-1,2,1,1,0,1,2,0,2,-1,6,-25,-1,-4,5,2,0,1,-1,0,1,-1,2,-1
KR_6750037946,420,-2,-39,33,-1,0,0,0,1,2,3,-2,2,0,2,1,3,-2,2,0,0,4,3,-1,-6,7,-3,0,0,0,0,0,-1,0,-1
KR_6744588545,420,2,-11,-4,2,-2,2,0,3,1,4,2,0,2,1,1,2,-2,3,1,0,8,7,-5,-2,7,2,0,0,1,-1,0,-1,3,-1
KR_6746612557,420,-2,-32,-14,-4,-1,2,1,0,1,1,-2,4,2,-1,3,2,0,1,1,0,-1,19,4,-5,1,-2,0,0,0,-1,0,1,0,-1
KR_6742349122,420,1,-7,18,-4,1,1,2,-2,2,0,2,0,2,-5,5,0,0,2,2,0,-11,-1,-2,-3,5,0,0,0,-1,1,0,-1,5,-1
KR_6744318331,420,-2,-25,-19,-6,-2,2,0,-2,2,0,0,0,0,-1,1,0,-1,1,0,0,-3,-6,-4,-1,5,1,0,0,-1,0,0,-1,3,-1
KR_6740327513,420,-5,-29,-13,-9,-1,1,0,0,4,4,-4,6,2,-5,6,1,1,0,1,0,-7,-10,-3,-4,7,3,0,0,0,-1,-1,-1,0,-1
KR_6750240483,420,0,-10,26,-4,0,0,0,-2,4,2,-1,2,1,0,1,1,-1,1,0,0,-5,7,0,-3,3,2,0,0,0,1,0,-1,0,-1
KR_6736878739,420,1,-35,8,-1,1,0,1,-4,4,0,2,0,2,1,0,1,-1,1,0,0,-1,17,-1,-3,4,0,0,0,-1,0,0,-1,1,-1
KR_6744888615,420,-1,-6,3,0,-2,3,1,1,0,1,1,1,2,0,0,0,0,0,0,-1,0,4,-1,-2,3,-1,0,0,1,-1,0,-1,4,-1
KR_6730656113,420,-2,-95,15,-3,7,0,7,-4,4,0,-1,3,2,-5,5,0,0,0,0,0,2,2,-1,-4,5,-2,0,0,1,1,0,-1,5,-1
KR_6748816657,420,-1,2,6,-2,2,0,2,1,0,1,-1,1,0,-1,2,1,-3,3,0,0,-2,5,3,-5,2,-2,0,0,0,1,0,-1,0,-1
KR_6752374027,420,-1,53,-16,-6,-1,1,0,-2,4,2,-2,2,0,-1,1,0,0,0,0,1,-7,9,1,-4,3,3,0,0,0,-1,0,1,0,-1
KR_6745483064,420,-2,19,-26,-6,-2,4,2,-2,2,0,-2,2,0,0,2,2,0,0,0,0,-1,-2,0,-2,2,0,0,0,0,-1,0,1,0,-1
KR_6739669029,420,-1,-14,1,1,0,0,0,1,2,3,0,1,1,-2,2,0,2,1,3,0,2,6,0,-2,2,-2,0,0,-1,1,0,1,1,-1
KR_6746983712,420,-3,-38,-8,-6,-2,3,1,-5,8,3,1,0,1,1,4,5,-1,1,0,0,-1,0,1,-5,4,2,0,0,0,-1,0,-1,0,-1
KR_6751819394,420,-4,-37,-15,-5,-1,1,0,-2,3,1,-2,2,0,0,1,1,0,2,2,0,-3,-1,0,-3,3,1,0,0,-1,-1,0,1,3,-1
KR_6749424446,420,-2,-22,1,0,2,0,2,-2,2,0,1,1,2,-1,1,0,0,1,1,0,2,11,0,-4,4,-4,0,0,0,1,0,-1,0,-1
KR_6750173506,420,-3,-54,-9,-2,-1,2,1,-1,2,1,3,0,3,-1,3,2,-2,2,0,-1,-1,5,0,-4,4,-1,0,0,-1,0,0,-1,5,-1
KR_6750806557,420,3,20,-6,3,3,0,3,-1,1,0,1,1,2,-2,3,1,2,0,2,0,-1,-5,-1,-3,4,2,0,0,1,0,0,1,1,-1
KR_6747259442,420,3,12,11,3,0,0,0,0,0,0,1,0,1,2,1,3,0,0,0,-1,4,2,1,-4,3,-3,0,0,1,-1,0,-1,6,-1
KR_6740071835,420,1,26,-13,1,2,0,2,-2,3,1,-1,2,1,1,2,3,1,0,1,0,7,11,-1,-2,3,7,0,0,0,0,0,1,0,-1
KR_6747464428,420,3,4,-4,4,6,1,7,0,1,1,-1,2,1,0,0,0,-1,1,0,1,-2,-9,0,-5,5,3,0,0,0,-1,0,1,0,-1
KR_6746520104,420,-1,6,-4,-2,1,0,1,-3,5,2,0,2,2,1,1,2,-1,1,0,0,3,-4,-2,-4,6,-2,0,0,0,1,0,-1,0,-1
KR_6747969631,420,-1,-80,3,1,3,0,3,1,2,3,-2,4,2,-1,1,0,0,0,0,-1,2,21,2,-8,6,-1,0,-1,0,-1,-1,-1,0,-1
KR_6746093602,420,0,2,-8,-2,1,0,1,-3,3,0,0,1,1,-1,3,2,1,0,1,0,-4,3,2,-6,4,-2,0,0,1,-1,0,1,5,-1
KR_6748869966,420,0,-12,3,0,-1,2,1,0,2,2,0,1,1,-1,1,0,2,0,2,0,1,-2,0,-4,4,2,0,0,0,0,0,-1,0,-1
KR_6748643466,420,1,-1,-3,-4,0,0,0,-2,2,0,-2,2,0,0,3,3,0,0,0,0,-12,-4,-3,-2,5,3,0,0,-1,1,0,-1,2,-1
KR_6748736741,420,1,1,0,6,0,0,0,1,2,3,2,4,6,3,3,6,0,0,0,0,3,11,3,-7,4,-1,0,0,-1,1,0,-1,5,-1
KR_6752264200,420,-2,-21,-12,-2,1,1,2,1,1,2,-2,2,0,0,2,2,-2,2,0,1,0,3,2,-3,1,-1,0,0,-1,0,0,1,3,-1
KR_6751027459,420,3,8,50,3,3,2,5,-2,3,1,2,2,4,-1,4,3,1,0,1,-2,-9,-28,1,-3,2,19,0,0,-1,-1,0,-1,2,-1
KR_6748265996,420,1,21,15,3,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,2,13,-1,-3,4,-1,0,0,0,1,0,1,0,-1
